 84	4.776583029756655e-05
	4.999120907497829e-01
	5.000000000000000e-01

 85	4.876583029756655e-05
	4.999626868918803e-01
	5.000000000000000e-01

 86	4.976583029756654e-05
	4.999079761721532e-01
	5.000000000000000e-01

 87	5.076583029756654e-05
	4.999668443823690e-01
	5.000000000000000e-01

 88	5.176583029756654e-05
	4.999051212315697e-01
	5.000000000000000e-01

 89	5.276583029756653e-05
	4.999697426899639e-01
	5.000000000000000e-01

 90	5.376583029756653e-05
	4.999034008086234e-01
	5.000000000000000e-01

 91	5.476583029756653e-05
	4.999715640693800e-01
	5.000000000000000e-01

 92	5.576583029756653e-05
	4.999026056472218e-01
	5.000000000000000e-01

 93	5.676583029756652e-05
	4.999725440365763e-01
	5.000000000000000e-01

 94	5.776583029756652e-05
	4.999025011329419e-01
	5.000000000000000e-01

 95	5.876583029756652e-05
	4.999729213349680e-01
	5.000000000000000e-01

 96	5.976583029756651e-05
	4.999028664552601e-01
	5.000000000000000e-01

 97	6.076583029756651e-05
	4.999729069468968e-01
	5.000000000000000e-01

 98	6.176583029756652e-05
	4.999035166890282e-01
	5.000000000000000e-01

 99	6.276583029756651e-05
	4.999743990087575e-01
	5.000000000000000e-01

 100	6.376583029756651e-05
	4.999050617842480e-01
	5.000000000000000e-01

 101	6.476583029756651e-05
	4.999729755933924e-01
	5.000000000000000e-01

 102	6.576583029756650e-05
	4.999064111346350e-01
	5.000000000000000e-01

 103	6.676583029756650e-05
	4.999719341592908e-01
	5.000000000000000e-01

 104	6.776583029756650e-05
	4.999073756155372e-01
	5.000000000000000e-01

 105	6.876583029756650e-05
	4.999713156310674e-01
	5.000000000000000e-01

 106	6.976583029756649e-05
	4.999080440030195e-01
	5.000000000000000e-01

 107	7.076583029756649e-05
	4.999709947653042e-01
	5.000000000000000e-01

 108	7.176583029756649e-05
	4.999085275123072e-01
	5.000000000000000e-01

 109	7.276583029756649e-05
	4.999708508872818e-01
	5.000000000000000e-01

 110	7.376583029756648e-05
	4.999089234203460e-01
	5.000000000000000e-01

 111	7.476583029756648e-05
	4.999707861604579e-01
	5.000000000000000e-01

 112	7.576583029756648e-05
	4.999093061452475e-01
	5.000000000000000e-01

 113	7.676583029756647e-05
	4.999707297454172e-01
	5.000000000000000e-01

 114	7.776583029756647e-05
	4.999097254828300e-01
	5.000000000000000e-01

 115	7.876583029756647e-05
	4.999706367125318e-01
	5.000000000000000e-01

 116	7.976583029756647e-05
	4.999102092011274e-01
	5.000000000000000e-01

 117	8.076583029756646e-05
	4.999704837363641e-01
	5.000000000000000e-01

 118	8.176583029756646e-05
	4.999107675304790e-01
	5.000000000000000e-01

 119	8.276583029756646e-05
	4.999702638544852e-01
	5.000000000000000e-01

 120	8.376583029756645e-05
	4.999113981809993e-01
	5.000000000000000e-01

 121	8.476583029756645e-05
	4.999699811780305e-01
	5.000000000000000e-01

 122	8.576583029756645e-05
	4.999120911156743e-01
	5.000000000000000e-01

 123	8.676583029756645e-05
	4.999696461094656e-01
	5.000000000000000e-01

 124	8.776583029756644e-05
	4.999128325467765e-01
	5.000000000000000e-01

 125	8.876583029756644e-05
	4.999692717835691e-01
	5.000000000000000e-01

 126	8.976583029756644e-05
	4.999136078684403e-01
	5.000000000000000e-01

 127	9.076583029756643e-05
	4.999688713189094e-01
	5.000000000000000e-01

 128	9.176583029756643e-05
	4.999144035669900e-01
	5.000000000000000e-01

 129	9.276583029756643e-05
	4.999684564443374e-01
	5.000000000000000e-01

 130	9.376583029756643e-05
	4.999152083143903e-01
	5.000000000000000e-01

 131	9.476583029756642e-05
	4.999680364875720e-01
	5.000000000000000e-01

 132	9.576583029756642e-05
	4.999160133936202e-01
	5.000000000000000e-01

 133	9.676583029756642e-05
	4.999676183439288e-01
	5.000000000000000e-01

 134	9.776583029756642e-05
	4.999168125743862e-01
	5.000000000000000e-01

 135	9.876583029756641e-05
	4.999672065821583e-01
	5.000000000000000e-01

 136	9.976583029756641e-05
	4.999176018756746e-01
	5.000000000000000e-01

 137	1.007658302975664e-04
	4.999668038780811e-01
	5.000000000000000e-01

 138	1.017658302975664e-04
	4.999183789207917e-01
	5.000000000000000e-01

 139	1.027658302975664e-04
	4.999664115925340e-01
	5.000000000000000e-01

 140	1.037658302975664e-04
	4.999191425999028e-01
	5.000000000000000e-01

 141	1.047658302975664e-04
	4.999660300655995e-01
	5.000000000000000e-01

 142	1.057658302975664e-04
	4.999198925782009e-01
	5.000000000000000e-01

 143	1.067658302975664e-04
	4.999656591346886e-01
	5.000000000000000e-01

 144	1.077658302975664e-04
	4.999206289529594e-01
	5.000000000000000e-01

 145	1.087658302975664e-04
	4.999652983370249e-01
	5.000000000000000e-01

 146	1.097658302975664e-04
	4.999213520515848e-01
	5.000000000000000e-01

 147	1.107658302975664e-04
	4.999649471608683e-01
	5.000000000000000e-01

 148	1.117658302975664e-04
	4.999220621524554e-01
	5.000000000000000e-01

 149	1.127658302975664e-04
	4.999646052483024e-01
	5.000000000000000e-01

 150	1.137658302975664e-04
	4.999227594490474e-01
	5.000000000000000e-01

 151	1.147658302975664e-04
	4.999642723204794e-01
	5.000000000000000e-01

 152	1.157658302975664e-04
	4.999234440793439e-01
	5.000000000000000e-01

 153	1.167658302975664e-04
	4.999639481726375e-01
	5.000000000000000e-01

 154	1.177658302975664e-04
	4.999241161256194e-01
	5.000000000000000e-01

 155	1.187658302975664e-04
	4.999636327236647e-01
	5.000000000000000e-01

 156	1.197658302975664e-04
	4.999247755273677e-01
	5.000000000000000e-01

 157	1.207658302975664e-04
	4.999633260234653e-01
	5.000000000000000e-01

 158	1.217658302975663e-04
	4.999254221796212e-01
	5.000000000000000e-01

 159	1.227658302975663e-04
	4.999630281697911e-01
	5.000000000000000e-01

 160	1.237658302975663e-04
	4.999260559459460e-01
	5.000000000000000e-01

 161	1.247658302975663e-04
	4.999627392438626e-01
	5.000000000000000e-01

 162	1.257658302975663e-04
	4.999266767593165e-01
	5.000000000000000e-01

 163	1.267658302975663e-04
	4.999624592750820e-01
	5.000000000000000e-01

 164	1.277658302975663e-04
	4.999272845390701e-01
	5.000000000000000e-01

 165	1.287658302975663e-04
	4.999621883701169e-01
	5.000000000000000e-01

 166	1.297658302975663e-04
	4.999278792477666e-01
	5.000000000000000e-01

 167	1.307658302975663e-04
	4.999619264765887e-01
	5.000000000000000e-01

 168	1.317658302975663e-04
	4.999284609127441e-01
	5.000000000000000e-01

 169	1.327658302975663e-04
	4.999616736018080e-01
	5.000000000000000e-01

 170	1.337658302975663e-04
	4.999290295603380e-01
	5.000000000000000e-01

 171	1.347658302975663e-04
	4.999504382734861e-01
	5.000000000000000e-01

 172	1.357658302975663e-04
	4.999294111568044e-01
	5.000000000000000e-01

 173	1.367658302975663e-04
	4.999512900906522e-01
	5.000000000000000e-01

 174	1.377658302975663e-04
	4.999285706237204e-01
	5.000000000000000e-01

 175	1.387658302975663e-04
	4.999530499823894e-01
	5.000000000000000e-01

 176	1.397658302975663e-04
	4.999275569148525e-01
	5.000000000000000e-01

 177	1.407658302975663e-04
	4.999547762685994e-01
	5.000000000000000e-01

 178	1.417658302975663e-04
	4.999267290756046e-01
	5.000000000000000e-01

 179	1.427658302975663e-04
	4.999561926777147e-01
	5.000000000000000e-01

 180	1.437658302975663e-04
	4.999262395089099e-01
	5.000000000000000e-01

 181	1.447658302975663e-04
	4.999572039718556e-01
	5.000000000000000e-01

 182	1.457658302975663e-04
	4.999261272673348e-01
	5.000000000000000e-01

 183	1.467658302975663e-04
	4.999578111785725e-01
	5.000000000000000e-01

 184	1.477658302975663e-04
	4.999263614768745e-01
	5.000000000000000e-01

 185	1.487658302975663e-04
	4.999580709026601e-01
	5.000000000000000e-01

 186	1.497658302975663e-04
	4.999268735376710e-01
	5.000000000000000e-01

 187	1.507658302975663e-04
	4.999580656546438e-01
	5.000000000000000e-01

 188	1.517658302975663e-04
	4.999275813666006e-01
	5.000000000000000e-01

 189	1.527658302975663e-04
	4.999578822878217e-01
	5.000000000000000e-01

 190	1.537658302975663e-04
	4.999284058104925e-01
	5.000000000000000e-01

 191	1.547658302975663e-04
	4.999575986751275e-01
	5.000000000000000e-01

 192	1.557658302975663e-04
	4.999292801374278e-01
	5.000000000000000e-01

 193	1.567658302975663e-04
	4.999572767226548e-01
	5.000000000000000e-01

 194	1.577658302975662e-04
	4.999301541512917e-01
	5.000000000000000e-01

 195	1.587658302975662e-04
	4.999569603444352e-01
	5.000000000000000e-01

 196	1.597658302975662e-04
	4.999309944073103e-01
	5.000000000000000e-01

 197	1.607658302975662e-04
	4.999566767692123e-01
	5.000000000000000e-01

 198	1.617658302975662e-04
	4.999317820806217e-01
	5.000000000000000e-01

 199	1.627658302975662e-04
	4.999564393449285e-01
	5.000000000000000e-01

 200	1.637658302975662e-04
	4.999325099590672e-01
	5.000000000000000e-01

 201	1.647658302975662e-04
	4.999562511332147e-01
	5.000000000000000e-01

 202	1.657658302975662e-04
	4.999331788095498e-01
	5.000000000000000e-01

 203	1.667658302975662e-04
	4.999561086332625e-01
	5.000000000000000e-01

 204	1.677658302975662e-04
	4.999337942116195e-01
	5.000000000000000e-01

 205	1.687658302975662e-04
	4.999560046319136e-01
	5.000000000000000e-01

 206	1.697658302975662e-04
	4.999343642020397e-01
	5.000000000000000e-01

 207	1.707658302975662e-04
	4.999559305336136e-01
	5.000000000000000e-01

 208	1.717658302975662e-04
	4.999348972015571e-01
	5.000000000000000e-01

 209	1.727658302975662e-04
	4.999558780904518e-01
	5.000000000000000e-01

 210	1.737658302975662e-04
	4.999306486128017e-01
	5.000000000000000e-01

 211	1.747658302975662e-04
	4.999564745674130e-01
	5.000000000000000e-01

 212	1.757658302975662e-04
	4.999313071327807e-01
	5.000000000000000e-01

 213	1.767658302975662e-04
	4.999560986547662e-01
	5.000000000000000e-01

 214	1.777658302975662e-04
	4.999325061029642e-01
	5.000000000000000e-01

 215	1.787658302975662e-04
	4.999553198702733e-01
	5.000000000000000e-01

 216	1.797658302975662e-04
	4.999339100208138e-01
	5.000000000000000e-01

 217	1.807658302975662e-04
	4.999544414974633e-01
	5.000000000000000e-01

 218	1.817658302975662e-04
	4.999352888919564e-01
	5.000000000000000e-01

 219	1.827658302975662e-04
	4.999536541431571e-01
	5.000000000000000e-01

 220	1.837658302975662e-04
	4.999365075259155e-01
	5.000000000000000e-01

 221	1.847658302975662e-04
	4.999530592025572e-01
	5.000000000000000e-01

 222	1.857658302975662e-04
	4.999375047084760e-01
	5.000000000000000e-01

 223	1.867658302975662e-04
	4.999526906804110e-01
	5.000000000000000e-01

 224	1.877658302975662e-04
	4.999382724525825e-01
	5.000000000000000e-01

 225	1.887658302975662e-04
	4.999525369963314e-01
	5.000000000000000e-01

 226	1.897658302975662e-04
	4.999388362933583e-01
	5.000000000000000e-01

 227	1.907658302975662e-04
	4.999525605548367e-01
	5.000000000000000e-01

 228	1.917658302975662e-04
	4.999392387291408e-01
	5.000000000000000e-01

 229	1.927658302975661e-04
	4.999527130890975e-01
	5.000000000000000e-01

 230	1.937658302975661e-04
	4.999395268701310e-01
	5.000000000000000e-01

 231	1.947658302975661e-04
	4.999529462990511e-01
	5.000000000000000e-01

 232	1.957658302975661e-04
	4.999397445126430e-01
	5.000000000000000e-01

 233	1.967658302975661e-04
	4.999532182747197e-01
	5.000000000000000e-01

 234	1.977658302975661e-04
	4.999399276053316e-01
	5.000000000000000e-01

 235	1.987658302975661e-04
	4.999534967792529e-01
	5.000000000000000e-01

 236	1.997658302975661e-04
	4.999401023663168e-01
	5.000000000000000e-01

 237	2.007658302975661e-04
	4.999537598418504e-01
	5.000000000000000e-01

 238	2.010000010000000e-04
	4.999427825603280e-01
	5.000000000000000e-01

 239	2.010000011000000e-04
	4.998132005694599e-01
	4.799999989957139e-01

 240	2.010000013000000e-04
	4.995527572975826e-01
	4.399999969871417e-01

 241	2.010000017000000e-04
	4.990329085651602e-01
	3.599999983910080e-01

 242	2.010000020000000e-04
	4.986491065099834e-01
	3.000000000000000e-01

 243	2.010000020800000e-04
	4.986438706717302e-01
	3.000000000000000e-01

 244	2.010000022400000e-04
	4.986345809323627e-01
	3.000000000000000e-01

 245	2.010000025600000e-04
	4.986259874266208e-01
	3.000000000000000e-01

 246	2.010000032000000e-04
	4.986222508118802e-01
	3.000000000000000e-01

 247	2.010000044800000e-04
	4.986192824826260e-01
	3.000000000000000e-01

 248	2.010000070399999e-04
	4.986127108183832e-01
	3.000000000000000e-01

 249	2.010000121599999e-04
	4.986005738553635e-01
	3.000000000000000e-01

 250	2.010000223999999e-04
	4.985799178071422e-01
	3.000000000000000e-01

 251	2.010000428799998e-04
	4.985484963877215e-01
	3.000000000000000e-01

 252	2.010000838399996e-04
	4.985080736006249e-01
	3.000000000000000e-01

 253	2.010001657599993e-04
	4.984664169397344e-01
	3.000000000000000e-01

 254	2.010003295999986e-04
	4.984369947125969e-01
	3.000000000000000e-01

 255	2.010006572799973e-04
	4.984294408213167e-01
	3.000000000000000e-01

 256	2.010013126399947e-04
	4.984761387578187e-01
	3.000000000000000e-01

 257	2.010026233599895e-04
	4.986305246917025e-01
	3.000000000000000e-01

 258	2.010052447999790e-04
	4.989748871745042e-01
	3.000000000000000e-01

 259	2.010104876799581e-04
	4.994936257136042e-01
	3.000000000000000e-01

 260	2.010209734399162e-04
	4.987278642500335e-01
	3.000000000000000e-01

 261	2.010359283431774e-04
	4.927979343551788e-01
	3.000000000000000e-01

 262	2.010658381496999e-04
	4.726503338878564e-01
	3.000000000000000e-01

 263	2.011237070193127e-04
	4.296559604313960e-01
	3.000000000000000e-01

 264	2.012381018786093e-04
	3.623724437355139e-01
	3.000000000000000e-01

 265	2.014668915972026e-04
	2.784310838623713e-01
	3.000000000000000e-01

 266	2.019244710343892e-04
	2.863083342236838e-01
	3.000000000000000e-01

 267	2.020388658936859e-04
	2.972107058558893e-01
	3.000000000000000e-01

 268	2.022676556122792e-04
	3.005650323114177e-01
	3.000000000000000e-01

 269	2.027252350494657e-04
	2.971728488962437e-01
	3.000000000000000e-01

 270	2.031919669386160e-04
	3.021423128721761e-01
	3.000000000000000e-01

 271	2.041254307169165e-04
	2.979906564414758e-01
	3.000000000000000e-01

 272	2.051254307169165e-04
	3.016651053246830e-01
	3.000000000000000e-01

 273	2.061254307169165e-04
	2.985044887777679e-01
	3.000000000000000e-01

 274	2.071254307169165e-04
	3.011413731023067e-01
	3.000000000000000e-01

 275	2.081254307169165e-04
	2.990145529161321e-01
	3.000000000000000e-01

 276	2.091254307169165e-04
	3.006612488249774e-01
	3.000000000000000e-01

 277	2.101254307169165e-04
	2.994533729093156e-01
	3.000000000000000e-01

 278	2.111254307169165e-04
	3.002709407448334e-01
	3.000000000000000e-01

 279	2.121254307169165e-04
	2.997889922644186e-01
	3.000000000000000e-01

 280	2.131254307169165e-04
	2.999902941629458e-01
	3.000000000000000e-01

 281	2.141254307169165e-04
	3.000230139966291e-01
	3.000000000000000e-01

 282	2.151254307169165e-04
	2.998070068037366e-01
	3.000000000000000e-01

 283	2.161254307169165e-04
	3.001593913768188e-01
	3.000000000000000e-01

 284	2.171254307169165e-04
	2.997111242199990e-01
	3.000000000000000e-01

 285	2.181254307169165e-04
	3.002183826781533e-01
	3.000000000000000e-01

 286	2.191254307169165e-04
	2.996821168348385e-01
	3.000000000000000e-01

 287	2.201254307169164e-04
	3.002217526794677e-01
	3.000000000000000e-01

 288	2.211254307169164e-04
	2.996985079255854e-01
	3.000000000000000e-01

 289	2.221254307169164e-04
	3.001900775883097e-01
	3.000000000000000e-01

 290	2.231254307169164e-04
	2.997410888775063e-01
	3.000000000000000e-01

 291	2.241254307169164e-04
	3.001406236274544e-01
	3.000000000000000e-01

 292	2.251254307169164e-04
	2.997945311720001e-01
	3.000000000000000e-01

 293	2.261254307169164e-04
	3.000863988472267e-01
	3.000000000000000e-01

 294	2.271254307169164e-04
	2.998478963567317e-01
	3.000000000000000e-01

 295	2.281254307169164e-04
	3.000361081339742e-01
	3.000000000000000e-01

 296	2.291254307169164e-04
	2.998943852160778e-01
	3.000000000000000e-01

 297	2.301254307169164e-04
	2.999946712956110e-01
	3.000000000000000e-01

 298	2.311254307169164e-04
	2.999306482737003e-01
	3.000000000000000e-01

 299	2.321254307169164e-04
	2.999640233955372e-01
	3.000000000000000e-01

 300	2.331254307169164e-04
	2.999559131552285e-01
	3.000000000000000e-01

 301	2.341254307169164e-04
	2.999439913577850e-01
	3.000000000000000e-01

 302	2.351254307169164e-04
	2.999711101560774e-01
	3.000000000000000e-01

 303	2.361254307169164e-04
	2.999331094188857e-01
	3.000000000000000e-01

 304	2.371254307169164e-04
	2.999781091376521e-01
	3.000000000000000e-01

 305	2.381254307169164e-04
	2.999292934936966e-01
	3.000000000000000e-01

 306	2.391254307169164e-04
	2.999791242588463e-01
	3.000000000000000e-01

 307	2.401254307169164e-04
	2.999303413030985e-01
	3.000000000000000e-01

 308	2.411254307169164e-04
	2.999762996835829e-01
	3.000000000000000e-01

 309	2.421254307169164e-04
	2.999342593854237e-01
	3.000000000000000e-01

 310	2.431254307169164e-04
	2.999714610579938e-01
	3.000000000000000e-01

 311	2.441254307169164e-04
	2.999394399738016e-01
	3.000000000000000e-01

 312	2.451254307169164e-04
	2.999660019023827e-01
	3.000000000000000e-01

 313	2.461254307169164e-04
	2.999447216588740e-01
	3.000000000000000e-01

 314	2.471254307169165e-04
	2.999608681802766e-01
	3.000000000000000e-01

 315	2.481254307169165e-04
	2.999493698219755e-01
	3.000000000000000e-01

 316	2.491254307169165e-04
	2.999566062211185e-01
	3.000000000000000e-01

 317	2.501254307169165e-04
	2.999530095967735e-01
	3.000000000000000e-01

 318	2.511254307169166e-04
	2.999534436066664e-01
	3.000000000000000e-01

 319	2.521254307169166e-04
	2.999555380643431e-01
	3.000000000000000e-01

 320	2.531254307169166e-04
	2.999513804529350e-01
	3.000000000000000e-01

 321	2.541254307169166e-04
	2.999570346639793e-01
	3.000000000000000e-01

 322	2.551254307169166e-04
	2.999502752749583e-01
	3.000000000000000e-01

 323	2.561254307169167e-04
	2.999576821483894e-01
	3.000000000000000e-01

 324	2.571254307169167e-04
	2.999499166088651e-01
	3.000000000000000e-01

 325	2.581254307169167e-04
	2.999577040846084e-01
	3.000000000000000e-01

 326	2.591254307169167e-04
	2.999500765580061e-01
	3.000000000000000e-01

 327	2.601254307169168e-04
	2.999573207482840e-01
	3.000000000000000e-01

 328	2.611254307169168e-04
	2.999505462995291e-01
	3.000000000000000e-01

 329	2.621254307169168e-04
	2.999567220026043e-01
	3.000000000000000e-01

 330	2.631254307169168e-04
	2.999511556459469e-01
	3.000000000000000e-01

 331	2.641254307169169e-04
	2.999560544819282e-01
	3.000000000000000e-01

 332	2.651254307169169e-04
	2.999517803029885e-01
	3.000000000000000e-01

 333	2.661254307169169e-04
	2.999554190261549e-01
	3.000000000000000e-01

 334	2.671254307169169e-04
	2.999523404994786e-01
	3.000000000000000e-01

 335	2.681254307169170e-04
	2.999548750180043e-01
	3.000000000000000e-01

 336	2.691254307169170e-04
	2.999527944060683e-01
	3.000000000000000e-01

 337	2.701254307169170e-04
	2.999544483744847e-01
	3.000000000000000e-01

 338	2.711254307169170e-04
	2.999531292275703e-01
	3.000000000000000e-01

 339	2.721254307169171e-04
	2.999541408154283e-01
	3.000000000000000e-01

 340	2.731254307169171e-04
	2.999533518538442e-01
	3.000000000000000e-01

 341	2.741254307169171e-04
	2.999539387881711e-01
	3.000000000000000e-01

 342	2.751254307169171e-04
	2.999534805569537e-01
	3.000000000000000e-01

 343	2.761254307169172e-04
	2.999538208610195e-01
	3.000000000000000e-01

 344	2.771254307169172e-04
	2.999535384642327e-01
	3.000000000000000e-01

 345	2.781254307169172e-04
	2.999537634401666e-01
	3.000000000000000e-01

 346	2.791254307169172e-04
	2.999535486811133e-01
	3.000000000000000e-01

 347	2.801254307169173e-04
	2.999537445809084e-01
	3.000000000000000e-01

 348	2.811254307169173e-04
	2.999535314030810e-01
	3.000000000000000e-01

 349	2.821254307169173e-04
	2.999537461625970e-01
	3.000000000000000e-01

 350	2.831254307169173e-04
	2.999535024254660e-01
	3.000000000000000e-01

 351	2.841254307169174e-04
	2.999537547186426e-01
	3.000000000000000e-01

 352	2.851254307169174e-04
	2.999534727932609e-01
	3.000000000000000e-01

 353	2.861254307169174e-04
	2.999537614096326e-01
	3.000000000000000e-01

 354	2.871254307169174e-04
	2.999534492078642e-01
	3.000000000000000e-01

 355	2.881254307169175e-04
	2.999537613295624e-01
	3.000000000000000e-01

